industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
321_Wood_products,0,0,0,0,0,0,173,0,0,0,52870,0,0,0,0,62,0,0,94,0,0,0,0,0,131,68,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
322_Paper_products,0,0,0,0,0,0,102,0,260,0,99,119509,321,0,538,1190,0,0,283,0,408,0,0,0,17,354,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
323_Printing_and_related_support_activities,0,0,0,0,0,0,124,0,4,37,0,303,52787,0,0,18,0,0,197,0,0,0,0,0,0,142,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22533,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
324_Petroleum_and_coal_products,0,0,0,0,0,0,244,0,0,0,0,24,0,148853,6121,0,106,3,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,0,0,0,1443,495,0,0,0,191,0,1979,290549,1196,171,0,0,110,1344,0,3,0,0,333,6408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8234,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,414,0,103,0,127,581,21,0,590,101839,67,0,427,667,100,350,0,0,44,387,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
327_Nonmetallic_mineral_products,0,0,0,0,0,0,963,1,68,0,0,152,0,71,192,164,56462,38,85,93,64,21,0,0,0,80,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
331_Primary_metals,0,0,0,0,0,0,495,0,0,0,0,2,0,0,205,34,26,118416,2791,407,0,557,0,0,2,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
332_Fabricated_metal_products,0,0,0,0,0,0,2687,0,20,0,101,0,114,0,92,682,106,2651,156040,1603,352,319,816,228,124,132,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276
333_Machinery,0,0,0,0,0,0,2690,0,0,0,0,13,0,0,133,181,69,214,1783,163488,247,613,1742,585,85,73,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3757,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
334_Computer_and_electronic_products,0,0,0,0,0,0,415,0,0,0,0,0,0,0,500,0,37,0,593,557,238625,1536,205,805,16,432,2747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14783,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,87,0,9,1,0,0,0,13,129,62,101,215,219,481,1211,71852,476,0,22,44,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,1064,0,116,0,0,0,0,0,0,35,0,0,595,901,949,672,232443,180,125,0,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7237,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415
3364OT_Other_transportation_equipment,0,0,0,0,0,0,983,0,16,0,0,0,0,0,0,0,0,0,483,989,2883,199,222,134260,0,76,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13255,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
337_Furniture_and_related_products,0,0,0,0,0,0,308,0,20,0,168,0,0,0,1,68,92,0,115,55,32,0,169,0,40655,55,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,1307,0,73,0,60,297,108,0,202,363,33,0,176,90,374,0,0,0,100,67075,1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4180,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
42_Wholesale_trade,0,767,0,0,0,0,1387,6315,0,0,0,0,0,0,0,0,0,0,34,59,37,0,250,1,26,736,476228,0,0,0,0,0,0,67,590,50,0,0,0,0,0,0,0,0,0,7465,0,1165,2429,0,134,0,4,0,0,0,0,0,0,0,18408,0,0,0,0,0,0
44RT_Retail_trade,0,0,0,0,0,0,855,8581,0,465,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,624,0,517203,0,0,0,874,0,0,853,74,0,0,0,0,1354,0,123,0,0,3254,0,1338,438,0,834,0,48,79,0,0,0,374,0,15533,43853,0,0,0,0,0,0
48_Transportation,0,0,0,0,0,671,1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,83464,33437,18786,107859,19336,18328,56080,1934,0,0,0,0,0,0,0,0,0,208,0,196,315,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,59,0,0,0,15573,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,839,0,0,0,0,0,0,0,0,64097,55711,197877,28778,0,0,0,0,0,1461,0,82195,4209,0,0,0,1083,0,0,0,0,0,0,0,1027,0,0,0,0,0,0
52_Finance_and_insurance,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,0,0,0,0,0,0,0,0,0,0,0,169,225112,90379,267821,31983,67,23108,61,2232,4393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,15182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,874066,0,0,11,353,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,91103,0,4,118,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2356,0,0,0,0,0,0,0,0,133,0,0,1935,0,0,0,0,0,20,114437,312192,42140,0,186,0,119,0,0,0,0,0,0,0,565,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6477,1668,122329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,129,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4428,990,0,163419,27932,0,0,0,0,0,0,0,0,270,0,0,0,0,0,83
61_Educational_services,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9576,180,0,0,0,63087,0,0,0,279,0,2611,2818,61,0,0,0,0,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,1646,1028,0,0,0,0,261592,272568,39254,0,0,0,1140,0,0,0,0,0,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,973,61,0,0,0,230,0,0,19,32413,32128,174,5112,195,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,0,0,1,73,0,0,0,0,0,0,0,0,9598,48550,16301,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,673,278,227224,0,0,0,0,0,0,77
81_Other_services_except_government,0,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,817,320,0,0,0,0,0,0,0,0,0,0,2289,235692,0,0,0,0,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,6734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1905,0,0,0,0,0,0,0,0,0,93,0,0,0,0,60,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847,3,47657,0,0,0,0,0
GFG_Federal_general_government,0,1402,0,1399,0,4,814,0,0,0,0,0,5,2,316,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,270,0,0,4,0,0,0,48,0,0,0,17855,3091,0,0,0,209,0,478,0,0,0,0,0,0,0,426137,0,0,730,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,39838,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,1417,0,69,1293,0,5596,0,1871,0,0,0,0,0,67,0,52,0,8481,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,927,0,0,28936,0,0,0
GSLG_State_and_local_general_government,0,1103,0,154,0,378,8552,352,0,21,0,55,403,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,77,0,0,838,0,0,0,3711,0,0,0,17738,2079,0,3823,4921,22544,10785,44586,1067,279,2564,3541,7000,176,0,0,0,578720,0,1423
